INFO 2025-07-16 11:45:05,938 middleware 44556 28792 Schéma sélectionné: tenant_f0e6399b_fc83_4ea9_87b5_5d0b6c1e5d2b pour tenant f0e6399b-fc83-4ea9-87b5-5d0b6c1e5d2b
INFO 2025-08-06 16:21:04,663 tiers 18712 36120 Tier dans list: 45309345-da05-46f6-98f6-391fcc55226b - Bogisich Breana - relation: prospect - deleted: False
INFO 2025-08-06 16:21:04,663 tiers 18712 36120 === FIN DEBUG LIST ENDPOINT ===
INFO 2025-08-06 16:21:04,664 tiers 18712 36120 === GET_QUERYSET DEBUG ===
INFO 2025-08-06 16:21:04,733 tiers 18712 14536 Tier dans stats: 2cac9f20-b024-4c14-87c0-d0426191b51a - Crooks Ansley - relation: fournisseur - deleted: False
INFO 2025-08-06 16:21:04,733 tiers 18712 14536 Tier dans stats: 319086ca-315e-4974-8b7c-5d360a8bfe97 - McKenzie, Kris and Reilly - relation: sous_traitant - deleted: False
INFO 2025-08-06 16:21:04,733 tiers 18712 14536 Tier dans stats: 23c81112-f8a4-4919-8ff0-663cddaf0dc1 - Hegmann, Hessel and Durgan - relation: client - deleted: False
INFO 2025-08-06 16:21:04,734 tiers 18712 14536 Tier dans stats: 45309345-da05-46f6-98f6-391fcc55226b - Bogisich Breana - relation: prospect - deleted: False
INFO 2025-08-06 16:21:04,756 tiers 18712 36120 Queryset count: 4
INFO 2025-08-06 16:21:04,830 tiers 18712 14536 Stats calculées: {'total': 4, 'prospects': 1, 'clients': 1, 'fournisseurs': 1, 'sous_traitants': 1, 'opportunities_total': 2, 'opportunities_amount': Decimal('101000.00')}
INFO 2025-08-06 16:21:04,831 tiers 18712 14536 === FIN DEBUG STATS ENDPOINT ===
INFO 2025-08-06 16:21:05,830 tiers 18712 43416 === GET_QUERYSET DEBUG ===
INFO 2025-08-06 16:21:05,908 tiers 18712 43416 Queryset count: 4
INFO 2025-08-06 16:21:05,909 tiers 18712 43416 === DEBUG STATS ENDPOINT ===
INFO 2025-08-06 16:21:05,909 tiers 18712 43416 Tenant ID: 94c3319e-5e90-47c2-aa59-7c9ee22846e5
INFO 2025-08-06 16:21:05,988 tiers 18712 43416 Base queryset count: 4
INFO 2025-08-06 16:21:06,065 tiers 18712 43416 Filtered queryset count: 4
INFO 2025-08-06 16:21:06,065 tiers 18712 43416 Query parameters: {}
INFO 2025-08-06 16:21:06,145 tiers 18712 43416 Tier dans stats: 2cac9f20-b024-4c14-87c0-d0426191b51a - Crooks Ansley - relation: fournisseur - deleted: False
INFO 2025-08-06 16:21:06,145 tiers 18712 43416 Tier dans stats: 319086ca-315e-4974-8b7c-5d360a8bfe97 - McKenzie, Kris and Reilly - relation: sous_traitant - deleted: False
INFO 2025-08-06 16:21:06,145 tiers 18712 43416 Tier dans stats: 23c81112-f8a4-4919-8ff0-663cddaf0dc1 - Hegmann, Hessel and Durgan - relation: client - deleted: False
INFO 2025-08-06 16:21:06,146 tiers 18712 43416 Tier dans stats: 45309345-da05-46f6-98f6-391fcc55226b - Bogisich Breana - relation: prospect - deleted: False
INFO 2025-08-06 16:21:06,226 tiers 18712 43416 Stats calculées: {'total': 4, 'prospects': 1, 'clients': 1, 'fournisseurs': 1, 'sous_traitants': 1, 'opportunities_total': 2, 'opportunities_amount': Decimal('101000.00')}
INFO 2025-08-06 16:21:06,227 tiers 18712 43416 === FIN DEBUG STATS ENDPOINT ===
INFO 2025-08-06 16:21:07,736 tiers 18712 43624 === DEBUG LIST ENDPOINT ===
INFO 2025-08-06 16:21:07,737 tiers 18712 43624 Tenant ID: 94c3319e-5e90-47c2-aa59-7c9ee22846e5
INFO 2025-08-06 16:21:07,737 tiers 18712 43624 === GET_QUERYSET DEBUG ===
INFO 2025-08-06 16:21:07,811 tiers 18712 43624 Queryset count: 4
INFO 2025-08-06 16:21:07,891 tiers 18712 43624 Filtered queryset count: 4
INFO 2025-08-06 16:21:07,891 tiers 18712 43624 Query parameters: {'page': ['1'], 'page_size': ['10']}
INFO 2025-08-06 16:21:07,966 tiers 18712 43624 Tier dans list: 2cac9f20-b024-4c14-87c0-d0426191b51a - Crooks Ansley - relation: fournisseur - deleted: False
INFO 2025-08-06 16:21:07,967 tiers 18712 43624 Tier dans list: 319086ca-315e-4974-8b7c-5d360a8bfe97 - McKenzie, Kris and Reilly - relation: sous_traitant - deleted: False
INFO 2025-08-06 16:21:07,967 tiers 18712 43624 Tier dans list: 23c81112-f8a4-4919-8ff0-663cddaf0dc1 - Hegmann, Hessel and Durgan - relation: client - deleted: False
INFO 2025-08-06 16:21:07,967 tiers 18712 43624 Tier dans list: 45309345-da05-46f6-98f6-391fcc55226b - Bogisich Breana - relation: prospect - deleted: False
INFO 2025-08-06 16:21:07,967 tiers 18712 43624 === FIN DEBUG LIST ENDPOINT ===
INFO 2025-08-06 16:21:07,968 tiers 18712 43624 === GET_QUERYSET DEBUG ===
INFO 2025-08-06 16:21:08,046 tiers 18712 43624 Queryset count: 4
INFO 2025-08-06 16:21:09,921 tiers 18712 47180 Récupération vue_360 pour le tier 23c81112-f8a4-4919-8ff0-663cddaf0dc1
INFO 2025-08-06 16:21:10,525 tiers 18712 47180 Vue_360 récupérée avec succès pour le tier 23c81112-f8a4-4919-8ff0-663cddaf0dc1
INFO 2025-08-06 16:21:15,061 tiers 18712 35100 Récupération vue_360 pour le tier 23c81112-f8a4-4919-8ff0-663cddaf0dc1
INFO 2025-08-06 16:21:15,796 tiers 18712 35100 Vue_360 récupérée avec succès pour le tier 23c81112-f8a4-4919-8ff0-663cddaf0dc1
INFO 2025-08-06 16:24:32,304 tiers 18712 50164 Récupération vue_360 pour le tier 23c81112-f8a4-4919-8ff0-663cddaf0dc1
INFO 2025-08-06 16:24:32,890 tiers 18712 50164 Vue_360 récupérée avec succès pour le tier 23c81112-f8a4-4919-8ff0-663cddaf0dc1
INFO 2025-08-06 16:24:37,248 tiers 18712 47680 Récupération vue_360 pour le tier 23c81112-f8a4-4919-8ff0-663cddaf0dc1
INFO 2025-08-06 16:24:37,878 tiers 18712 47680 Vue_360 récupérée avec succès pour le tier 23c81112-f8a4-4919-8ff0-663cddaf0dc1
INFO 2025-08-06 16:34:53,281 tiers 18712 50808 Récupération vue_360 pour le tier 23c81112-f8a4-4919-8ff0-663cddaf0dc1
INFO 2025-08-06 16:34:53,913 tiers 18712 50808 Vue_360 récupérée avec succès pour le tier 23c81112-f8a4-4919-8ff0-663cddaf0dc1
INFO 2025-08-06 16:36:18,615 tiers 18712 35712 Récupération vue_360 pour le tier 23c81112-f8a4-4919-8ff0-663cddaf0dc1
INFO 2025-08-06 16:36:19,221 tiers 18712 35712 Vue_360 récupérée avec succès pour le tier 23c81112-f8a4-4919-8ff0-663cddaf0dc1
INFO 2025-08-06 16:36:32,103 tiers 18712 33900 Récupération vue_360 pour le tier 23c81112-f8a4-4919-8ff0-663cddaf0dc1
INFO 2025-08-06 16:36:32,743 tiers 18712 33900 Vue_360 récupérée avec succès pour le tier 23c81112-f8a4-4919-8ff0-663cddaf0dc1
INFO 2025-08-06 16:38:28,505 tiers 18712 13072 Récupération vue_360 pour le tier 23c81112-f8a4-4919-8ff0-663cddaf0dc1
INFO 2025-08-06 16:38:29,067 tiers 18712 13072 Vue_360 récupérée avec succès pour le tier 23c81112-f8a4-4919-8ff0-663cddaf0dc1
INFO 2025-08-06 16:39:33,140 tiers 18712 20436 === GET_QUERYSET DEBUG ===
INFO 2025-08-06 16:39:33,211 tiers 18712 20436 Queryset count: 4
INFO 2025-08-06 16:39:33,447 tiers 18712 20436 Tier mis à jour: 23c81112-f8a4-4919-8ff0-663cddaf0dc1 - Hessel and Durgan
INFO 2025-08-06 16:39:34,293 tiers 18712 32812 Récupération vue_360 pour le tier 23c81112-f8a4-4919-8ff0-663cddaf0dc1
INFO 2025-08-06 16:39:34,853 tiers 18712 32812 Vue_360 récupérée avec succès pour le tier 23c81112-f8a4-4919-8ff0-663cddaf0dc1
INFO 2025-08-06 16:39:35,709 tiers 18712 43532 Récupération vue_360 pour le tier 23c81112-f8a4-4919-8ff0-663cddaf0dc1
INFO 2025-08-06 16:39:36,320 tiers 18712 43532 Vue_360 récupérée avec succès pour le tier 23c81112-f8a4-4919-8ff0-663cddaf0dc1
INFO 2025-08-06 16:39:48,754 tiers 18712 25100 === DEBUG LIST ENDPOINT ===
INFO 2025-08-06 16:39:48,754 tiers 18712 25100 Tenant ID: 94c3319e-5e90-47c2-aa59-7c9ee22846e5
INFO 2025-08-06 16:39:48,754 tiers 18712 25100 === GET_QUERYSET DEBUG ===
INFO 2025-08-06 16:39:48,771 tiers 18712 29160 === GET_QUERYSET DEBUG ===
INFO 2025-08-06 16:39:48,831 tiers 18712 25100 Queryset count: 4
INFO 2025-08-06 16:39:48,839 tiers 18712 29160 Queryset count: 4
INFO 2025-08-06 16:39:48,839 tiers 18712 29160 === DEBUG STATS ENDPOINT ===
INFO 2025-08-06 16:39:48,840 tiers 18712 29160 Tenant ID: 94c3319e-5e90-47c2-aa59-7c9ee22846e5
INFO 2025-08-06 16:39:48,906 tiers 18712 29160 Base queryset count: 4
INFO 2025-08-06 16:39:48,910 tiers 18712 25100 Filtered queryset count: 4
INFO 2025-08-06 16:39:48,911 tiers 18712 25100 Query parameters: {'page': ['1'], 'page_size': ['10']}
INFO 2025-08-06 16:39:48,980 tiers 18712 29160 Filtered queryset count: 4
INFO 2025-08-06 16:39:48,980 tiers 18712 29160 Query parameters: {}
INFO 2025-08-06 16:39:48,988 tiers 18712 25100 Tier dans list: 2cac9f20-b024-4c14-87c0-d0426191b51a - Crooks Ansley - relation: fournisseur - deleted: False
INFO 2025-08-06 16:39:48,988 tiers 18712 25100 Tier dans list: 319086ca-315e-4974-8b7c-5d360a8bfe97 - McKenzie, Kris and Reilly - relation: sous_traitant - deleted: False
INFO 2025-08-06 16:39:48,989 tiers 18712 25100 Tier dans list: 23c81112-f8a4-4919-8ff0-663cddaf0dc1 - Hessel and Durgan - relation: client - deleted: False
INFO 2025-08-06 16:39:48,989 tiers 18712 25100 Tier dans list: 45309345-da05-46f6-98f6-391fcc55226b - Bogisich Breana - relation: prospect - deleted: False
INFO 2025-08-06 16:39:48,989 tiers 18712 25100 === FIN DEBUG LIST ENDPOINT ===
INFO 2025-08-06 16:39:48,990 tiers 18712 25100 === GET_QUERYSET DEBUG ===
INFO 2025-08-06 16:39:49,053 tiers 18712 29160 Tier dans stats: 2cac9f20-b024-4c14-87c0-d0426191b51a - Crooks Ansley - relation: fournisseur - deleted: False
INFO 2025-08-06 16:39:49,053 tiers 18712 29160 Tier dans stats: 319086ca-315e-4974-8b7c-5d360a8bfe97 - McKenzie, Kris and Reilly - relation: sous_traitant - deleted: False
INFO 2025-08-06 16:39:49,054 tiers 18712 29160 Tier dans stats: 23c81112-f8a4-4919-8ff0-663cddaf0dc1 - Hessel and Durgan - relation: client - deleted: False
INFO 2025-08-06 16:39:49,054 tiers 18712 29160 Tier dans stats: 45309345-da05-46f6-98f6-391fcc55226b - Bogisich Breana - relation: prospect - deleted: False
INFO 2025-08-06 16:39:49,065 tiers 18712 25100 Queryset count: 4
INFO 2025-08-06 16:39:49,128 tiers 18712 29160 Stats calculées: {'total': 4, 'prospects': 1, 'clients': 1, 'fournisseurs': 1, 'sous_traitants': 1, 'opportunities_total': 2, 'opportunities_amount': Decimal('101000.00')}
INFO 2025-08-06 16:39:49,129 tiers 18712 29160 === FIN DEBUG STATS ENDPOINT ===
INFO 2025-08-06 16:39:49,959 tiers 18712 51064 === GET_QUERYSET DEBUG ===
INFO 2025-08-06 16:39:50,035 tiers 18712 51064 Queryset count: 4
INFO 2025-08-06 16:39:50,036 tiers 18712 51064 === DEBUG STATS ENDPOINT ===
INFO 2025-08-06 16:39:50,036 tiers 18712 51064 Tenant ID: 94c3319e-5e90-47c2-aa59-7c9ee22846e5
INFO 2025-08-06 16:39:50,111 tiers 18712 51064 Base queryset count: 4
INFO 2025-08-06 16:39:50,186 tiers 18712 51064 Filtered queryset count: 4
INFO 2025-08-06 16:39:50,186 tiers 18712 51064 Query parameters: {}
INFO 2025-08-06 16:39:50,263 tiers 18712 51064 Tier dans stats: 2cac9f20-b024-4c14-87c0-d0426191b51a - Crooks Ansley - relation: fournisseur - deleted: False
INFO 2025-08-06 16:39:50,263 tiers 18712 51064 Tier dans stats: 319086ca-315e-4974-8b7c-5d360a8bfe97 - McKenzie, Kris and Reilly - relation: sous_traitant - deleted: False
INFO 2025-08-06 16:39:50,263 tiers 18712 51064 Tier dans stats: 23c81112-f8a4-4919-8ff0-663cddaf0dc1 - Hessel and Durgan - relation: client - deleted: False
INFO 2025-08-06 16:39:50,264 tiers 18712 51064 Tier dans stats: 45309345-da05-46f6-98f6-391fcc55226b - Bogisich Breana - relation: prospect - deleted: False
INFO 2025-08-06 16:39:50,347 tiers 18712 51064 Stats calculées: {'total': 4, 'prospects': 1, 'clients': 1, 'fournisseurs': 1, 'sous_traitants': 1, 'opportunities_total': 2, 'opportunities_amount': Decimal('101000.00')}
INFO 2025-08-06 16:39:50,347 tiers 18712 51064 === FIN DEBUG STATS ENDPOINT ===
INFO 2025-08-06 16:39:51,406 tiers 18712 33520 === DEBUG LIST ENDPOINT ===
INFO 2025-08-06 16:39:51,406 tiers 18712 33520 Tenant ID: 94c3319e-5e90-47c2-aa59-7c9ee22846e5
INFO 2025-08-06 16:39:51,406 tiers 18712 33520 === GET_QUERYSET DEBUG ===
INFO 2025-08-06 16:39:51,483 tiers 18712 33520 Queryset count: 4
INFO 2025-08-06 16:39:51,558 tiers 18712 33520 Filtered queryset count: 4
INFO 2025-08-06 16:39:51,558 tiers 18712 33520 Query parameters: {'page': ['1'], 'page_size': ['10']}
INFO 2025-08-06 16:39:51,688 tiers 18712 33520 Tier dans list: 2cac9f20-b024-4c14-87c0-d0426191b51a - Crooks Ansley - relation: fournisseur - deleted: False
INFO 2025-08-06 16:39:51,688 tiers 18712 33520 Tier dans list: 319086ca-315e-4974-8b7c-5d360a8bfe97 - McKenzie, Kris and Reilly - relation: sous_traitant - deleted: False
INFO 2025-08-06 16:39:51,689 tiers 18712 33520 Tier dans list: 23c81112-f8a4-4919-8ff0-663cddaf0dc1 - Hessel and Durgan - relation: client - deleted: False
INFO 2025-08-06 16:39:51,689 tiers 18712 33520 Tier dans list: 45309345-da05-46f6-98f6-391fcc55226b - Bogisich Breana - relation: prospect - deleted: False
INFO 2025-08-06 16:39:51,689 tiers 18712 33520 === FIN DEBUG LIST ENDPOINT ===
INFO 2025-08-06 16:39:51,689 tiers 18712 33520 === GET_QUERYSET DEBUG ===
INFO 2025-08-06 16:39:51,765 tiers 18712 33520 Queryset count: 4
INFO 2025-08-06 16:42:32,310 tiers 18712 15076 === GET_QUERYSET DEBUG ===
INFO 2025-08-06 16:42:32,375 tiers 18712 13060 === DEBUG LIST ENDPOINT ===
INFO 2025-08-06 16:42:32,375 tiers 18712 13060 Tenant ID: 94c3319e-5e90-47c2-aa59-7c9ee22846e5
INFO 2025-08-06 16:42:32,375 tiers 18712 13060 === GET_QUERYSET DEBUG ===
INFO 2025-08-06 16:42:32,383 tiers 18712 15076 Queryset count: 4
INFO 2025-08-06 16:42:32,384 tiers 18712 15076 === DEBUG STATS ENDPOINT ===
INFO 2025-08-06 16:42:32,384 tiers 18712 15076 Tenant ID: 94c3319e-5e90-47c2-aa59-7c9ee22846e5
INFO 2025-08-06 16:42:32,452 tiers 18712 15076 Base queryset count: 4
INFO 2025-08-06 16:42:32,461 tiers 18712 13060 Queryset count: 4
INFO 2025-08-06 16:42:32,518 tiers 18712 15076 Filtered queryset count: 4
INFO 2025-08-06 16:42:32,519 tiers 18712 15076 Query parameters: {}
INFO 2025-08-06 16:42:32,544 tiers 18712 13060 Filtered queryset count: 4
INFO 2025-08-06 16:42:32,545 tiers 18712 13060 Query parameters: {'page': ['1'], 'page_size': ['10']}
INFO 2025-08-06 16:42:32,586 tiers 18712 15076 Tier dans stats: 2cac9f20-b024-4c14-87c0-d0426191b51a - Crooks Ansley - relation: fournisseur - deleted: False
INFO 2025-08-06 16:42:32,586 tiers 18712 15076 Tier dans stats: 319086ca-315e-4974-8b7c-5d360a8bfe97 - McKenzie, Kris and Reilly - relation: sous_traitant - deleted: False
INFO 2025-08-06 16:42:32,586 tiers 18712 15076 Tier dans stats: 23c81112-f8a4-4919-8ff0-663cddaf0dc1 - Hessel and Durgan - relation: client - deleted: False
INFO 2025-08-06 16:42:32,587 tiers 18712 15076 Tier dans stats: 45309345-da05-46f6-98f6-391fcc55226b - Bogisich Breana - relation: prospect - deleted: False
INFO 2025-08-06 16:42:32,632 tiers 18712 13060 Tier dans list: 2cac9f20-b024-4c14-87c0-d0426191b51a - Crooks Ansley - relation: fournisseur - deleted: False
INFO 2025-08-06 16:42:32,632 tiers 18712 13060 Tier dans list: 319086ca-315e-4974-8b7c-5d360a8bfe97 - McKenzie, Kris and Reilly - relation: sous_traitant - deleted: False
INFO 2025-08-06 16:42:32,632 tiers 18712 13060 Tier dans list: 23c81112-f8a4-4919-8ff0-663cddaf0dc1 - Hessel and Durgan - relation: client - deleted: False
INFO 2025-08-06 16:42:32,632 tiers 18712 13060 Tier dans list: 45309345-da05-46f6-98f6-391fcc55226b - Bogisich Breana - relation: prospect - deleted: False
INFO 2025-08-06 16:42:32,632 tiers 18712 13060 === FIN DEBUG LIST ENDPOINT ===
INFO 2025-08-06 16:42:32,633 tiers 18712 13060 === GET_QUERYSET DEBUG ===
INFO 2025-08-06 16:42:32,657 tiers 18712 15076 Stats calculées: {'total': 4, 'prospects': 1, 'clients': 1, 'fournisseurs': 1, 'sous_traitants': 1, 'opportunities_total': 2, 'opportunities_amount': Decimal('101000.00')}
INFO 2025-08-06 16:42:32,658 tiers 18712 15076 === FIN DEBUG STATS ENDPOINT ===
INFO 2025-08-06 16:42:32,716 tiers 18712 13060 Queryset count: 4
INFO 2025-08-06 16:42:33,501 tiers 18712 18600 === GET_QUERYSET DEBUG ===
INFO 2025-08-06 16:42:33,594 tiers 18712 18600 Queryset count: 4
INFO 2025-08-06 16:42:33,595 tiers 18712 18600 === DEBUG STATS ENDPOINT ===
INFO 2025-08-06 16:42:33,595 tiers 18712 18600 Tenant ID: 94c3319e-5e90-47c2-aa59-7c9ee22846e5
INFO 2025-08-06 16:42:33,673 tiers 18712 18600 Base queryset count: 4
INFO 2025-08-06 16:42:33,755 tiers 18712 18600 Filtered queryset count: 4
INFO 2025-08-06 16:42:33,755 tiers 18712 18600 Query parameters: {}
INFO 2025-08-06 16:42:33,838 tiers 18712 18600 Tier dans stats: 2cac9f20-b024-4c14-87c0-d0426191b51a - Crooks Ansley - relation: fournisseur - deleted: False
INFO 2025-08-06 16:42:33,838 tiers 18712 18600 Tier dans stats: 319086ca-315e-4974-8b7c-5d360a8bfe97 - McKenzie, Kris and Reilly - relation: sous_traitant - deleted: False
INFO 2025-08-06 16:42:33,838 tiers 18712 18600 Tier dans stats: 23c81112-f8a4-4919-8ff0-663cddaf0dc1 - Hessel and Durgan - relation: client - deleted: False
INFO 2025-08-06 16:42:33,839 tiers 18712 18600 Tier dans stats: 45309345-da05-46f6-98f6-391fcc55226b - Bogisich Breana - relation: prospect - deleted: False
INFO 2025-08-06 16:42:33,931 tiers 18712 18600 Stats calculées: {'total': 4, 'prospects': 1, 'clients': 1, 'fournisseurs': 1, 'sous_traitants': 1, 'opportunities_total': 2, 'opportunities_amount': Decimal('101000.00')}
INFO 2025-08-06 16:42:33,931 tiers 18712 18600 === FIN DEBUG STATS ENDPOINT ===
INFO 2025-08-06 16:42:35,355 tiers 18712 42128 === DEBUG LIST ENDPOINT ===
INFO 2025-08-06 16:42:35,355 tiers 18712 42128 Tenant ID: 94c3319e-5e90-47c2-aa59-7c9ee22846e5
INFO 2025-08-06 16:42:35,355 tiers 18712 42128 === GET_QUERYSET DEBUG ===
INFO 2025-08-06 16:42:35,434 tiers 18712 42128 Queryset count: 4
INFO 2025-08-06 16:42:35,516 tiers 18712 42128 Filtered queryset count: 4
INFO 2025-08-06 16:42:35,516 tiers 18712 42128 Query parameters: {'page': ['1'], 'page_size': ['10']}
INFO 2025-08-06 16:42:35,598 tiers 18712 42128 Tier dans list: 2cac9f20-b024-4c14-87c0-d0426191b51a - Crooks Ansley - relation: fournisseur - deleted: False
INFO 2025-08-06 16:42:35,598 tiers 18712 42128 Tier dans list: 319086ca-315e-4974-8b7c-5d360a8bfe97 - McKenzie, Kris and Reilly - relation: sous_traitant - deleted: False
INFO 2025-08-06 16:42:35,598 tiers 18712 42128 Tier dans list: 23c81112-f8a4-4919-8ff0-663cddaf0dc1 - Hessel and Durgan - relation: client - deleted: False
INFO 2025-08-06 16:42:35,599 tiers 18712 42128 Tier dans list: 45309345-da05-46f6-98f6-391fcc55226b - Bogisich Breana - relation: prospect - deleted: False
INFO 2025-08-06 16:42:35,599 tiers 18712 42128 === FIN DEBUG LIST ENDPOINT ===
INFO 2025-08-06 16:42:35,599 tiers 18712 42128 === GET_QUERYSET DEBUG ===
INFO 2025-08-06 16:42:35,681 tiers 18712 42128 Queryset count: 4
INFO 2025-08-06 16:42:38,982 tiers 18712 45676 === GET_QUERYSET DEBUG ===
INFO 2025-08-06 16:42:39,017 tiers 18712 18092 === DEBUG LIST ENDPOINT ===
INFO 2025-08-06 16:42:39,017 tiers 18712 18092 Tenant ID: 94c3319e-5e90-47c2-aa59-7c9ee22846e5
INFO 2025-08-06 16:42:39,018 tiers 18712 18092 === GET_QUERYSET DEBUG ===
INFO 2025-08-06 16:42:39,061 tiers 18712 45676 Queryset count: 4
INFO 2025-08-06 16:42:39,062 tiers 18712 45676 === DEBUG STATS ENDPOINT ===
INFO 2025-08-06 16:42:39,062 tiers 18712 45676 Tenant ID: 94c3319e-5e90-47c2-aa59-7c9ee22846e5
INFO 2025-08-06 16:42:39,103 tiers 18712 18092 Queryset count: 4
INFO 2025-08-06 16:42:39,144 tiers 18712 45676 Base queryset count: 4
INFO 2025-08-06 16:42:39,183 tiers 18712 18092 Filtered queryset count: 4
INFO 2025-08-06 16:42:39,183 tiers 18712 18092 Query parameters: {'page': ['1'], 'page_size': ['10']}
INFO 2025-08-06 16:42:39,223 tiers 18712 45676 Filtered queryset count: 4
INFO 2025-08-06 16:42:39,223 tiers 18712 45676 Query parameters: {}
INFO 2025-08-06 16:42:39,263 tiers 18712 18092 Tier dans list: 2cac9f20-b024-4c14-87c0-d0426191b51a - Crooks Ansley - relation: fournisseur - deleted: False
INFO 2025-08-06 16:42:39,264 tiers 18712 18092 Tier dans list: 319086ca-315e-4974-8b7c-5d360a8bfe97 - McKenzie, Kris and Reilly - relation: sous_traitant - deleted: False
INFO 2025-08-06 16:42:39,264 tiers 18712 18092 Tier dans list: 23c81112-f8a4-4919-8ff0-663cddaf0dc1 - Hessel and Durgan - relation: client - deleted: False
INFO 2025-08-06 16:42:39,264 tiers 18712 18092 Tier dans list: 45309345-da05-46f6-98f6-391fcc55226b - Bogisich Breana - relation: prospect - deleted: False
INFO 2025-08-06 16:42:39,264 tiers 18712 18092 === FIN DEBUG LIST ENDPOINT ===
INFO 2025-08-06 16:42:39,265 tiers 18712 18092 === GET_QUERYSET DEBUG ===
INFO 2025-08-06 16:42:39,305 tiers 18712 45676 Tier dans stats: 2cac9f20-b024-4c14-87c0-d0426191b51a - Crooks Ansley - relation: fournisseur - deleted: False
INFO 2025-08-06 16:42:39,305 tiers 18712 45676 Tier dans stats: 319086ca-315e-4974-8b7c-5d360a8bfe97 - McKenzie, Kris and Reilly - relation: sous_traitant - deleted: False
INFO 2025-08-06 16:42:39,305 tiers 18712 45676 Tier dans stats: 23c81112-f8a4-4919-8ff0-663cddaf0dc1 - Hessel and Durgan - relation: client - deleted: False
INFO 2025-08-06 16:42:39,305 tiers 18712 45676 Tier dans stats: 45309345-da05-46f6-98f6-391fcc55226b - Bogisich Breana - relation: prospect - deleted: False
INFO 2025-08-06 16:42:39,346 tiers 18712 18092 Queryset count: 4
INFO 2025-08-06 16:42:39,392 tiers 18712 45676 Stats calculées: {'total': 4, 'prospects': 1, 'clients': 1, 'fournisseurs': 1, 'sous_traitants': 1, 'opportunities_total': 2, 'opportunities_amount': Decimal('101000.00')}
INFO 2025-08-06 16:42:39,392 tiers 18712 45676 === FIN DEBUG STATS ENDPOINT ===
INFO 2025-08-06 16:42:40,148 tiers 18712 16612 === GET_QUERYSET DEBUG ===
INFO 2025-08-06 16:42:40,214 tiers 18712 16612 Queryset count: 4
INFO 2025-08-06 16:42:40,215 tiers 18712 16612 === DEBUG STATS ENDPOINT ===
INFO 2025-08-06 16:42:40,215 tiers 18712 16612 Tenant ID: 94c3319e-5e90-47c2-aa59-7c9ee22846e5
INFO 2025-08-06 16:42:40,280 tiers 18712 16612 Base queryset count: 4
INFO 2025-08-06 16:42:40,351 tiers 18712 16612 Filtered queryset count: 4
INFO 2025-08-06 16:42:40,352 tiers 18712 16612 Query parameters: {}
INFO 2025-08-06 16:42:40,423 tiers 18712 16612 Tier dans stats: 2cac9f20-b024-4c14-87c0-d0426191b51a - Crooks Ansley - relation: fournisseur - deleted: False
INFO 2025-08-06 16:42:40,423 tiers 18712 16612 Tier dans stats: 319086ca-315e-4974-8b7c-5d360a8bfe97 - McKenzie, Kris and Reilly - relation: sous_traitant - deleted: False
INFO 2025-08-06 16:42:40,424 tiers 18712 16612 Tier dans stats: 23c81112-f8a4-4919-8ff0-663cddaf0dc1 - Hessel and Durgan - relation: client - deleted: False
INFO 2025-08-06 16:42:40,424 tiers 18712 16612 Tier dans stats: 45309345-da05-46f6-98f6-391fcc55226b - Bogisich Breana - relation: prospect - deleted: False
INFO 2025-08-06 16:42:40,494 tiers 18712 16612 Stats calculées: {'total': 4, 'prospects': 1, 'clients': 1, 'fournisseurs': 1, 'sous_traitants': 1, 'opportunities_total': 2, 'opportunities_amount': Decimal('101000.00')}
INFO 2025-08-06 16:42:40,494 tiers 18712 16612 === FIN DEBUG STATS ENDPOINT ===
INFO 2025-08-06 16:42:41,791 tiers 18712 21424 === DEBUG LIST ENDPOINT ===
INFO 2025-08-06 16:42:41,791 tiers 18712 21424 Tenant ID: 94c3319e-5e90-47c2-aa59-7c9ee22846e5
INFO 2025-08-06 16:42:41,792 tiers 18712 21424 === GET_QUERYSET DEBUG ===
INFO 2025-08-06 16:42:41,873 tiers 18712 21424 Queryset count: 4
INFO 2025-08-06 16:42:41,954 tiers 18712 21424 Filtered queryset count: 4
INFO 2025-08-06 16:42:41,955 tiers 18712 21424 Query parameters: {'page': ['1'], 'page_size': ['10']}
INFO 2025-08-06 16:42:42,049 tiers 18712 21424 Tier dans list: 2cac9f20-b024-4c14-87c0-d0426191b51a - Crooks Ansley - relation: fournisseur - deleted: False
INFO 2025-08-06 16:42:42,049 tiers 18712 21424 Tier dans list: 319086ca-315e-4974-8b7c-5d360a8bfe97 - McKenzie, Kris and Reilly - relation: sous_traitant - deleted: False
INFO 2025-08-06 16:42:42,049 tiers 18712 21424 Tier dans list: 23c81112-f8a4-4919-8ff0-663cddaf0dc1 - Hessel and Durgan - relation: client - deleted: False
INFO 2025-08-06 16:42:42,050 tiers 18712 21424 Tier dans list: 45309345-da05-46f6-98f6-391fcc55226b - Bogisich Breana - relation: prospect - deleted: False
INFO 2025-08-06 16:42:42,050 tiers 18712 21424 === FIN DEBUG LIST ENDPOINT ===
INFO 2025-08-06 16:42:42,050 tiers 18712 21424 === GET_QUERYSET DEBUG ===
INFO 2025-08-06 16:42:42,130 tiers 18712 21424 Queryset count: 4
INFO 2025-08-06 16:42:57,775 tiers 18712 27260 === DEBUG LIST ENDPOINT ===
INFO 2025-08-06 16:42:57,776 tiers 18712 27260 Tenant ID: 94c3319e-5e90-47c2-aa59-7c9ee22846e5
